metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
gate_mass,general,reasoning,14,14,0.08777472527472525,0.05158730158730158,0.09516163003663003,0.016510989010989015,0.17795902014652,100
gate_mass,general,reasoning,15,15,0.23136446886446885,0.17261904761904762,0.23678159340659335,0.14993017399267397,0.33154761904761876,100
gate_mass,general,reasoning,average,average,0.17066735347985346,0.12103174603174602,0.1746328177786829,0.10754664606227107,0.24841410542582412,100
gate_mass,math,coding,0,0,0.39491758241758235,0.2876984126984127,0.40326446628389584,0.3621852106227106,0.43854166666666655,100
gate_mass,math,coding,1,1,0.47257326007326,0.33630952380952384,0.46737591575091564,0.426426282051282,0.5104967948717948,100
gate_mass,math,coding,2,2,0.4044413919413919,0.28869047619047616,0.3958612637362638,0.3557440476190476,0.4245032051282051,100
gate_mass,math,coding,3,3,0.5864010989010988,0.42261904761904756,0.584771978021978,0.5555208333333332,0.6091620879120878,100
gate_mass,math,coding,4,4,0.5065018315018315,0.3700396825396825,0.5019688644688644,0.4700938644688645,0.5332589285714284,100
gate_mass,math,coding,5,5,0.6210164835164834,0.4384920634920635,0.6164288750160619,0.5808905677655678,0.6495992716765926,100
gate_mass,math,coding,6,6,0.7168956043956043,0.5625,0.7193910141091346,0.6963070660717902,0.7400337047476057,100
gate_mass,math,coding,7,7,0.7188040156608257,0.5343587363634741,0.7130508818386379,0.6889328977701219,0.7360393772893772,100
gate_mass,math,coding,8,8,0.6818223443223442,0.5178571428571429,0.6850869009175046,0.6460532561205852,0.7110579294507803,100
gate_mass,math,coding,9,9,0.5703296703296703,0.43452380952380953,0.5745930498351588,0.5484374999999999,0.6042731227106226,100
gate_mass,math,coding,10,10,0.49542124542124544,0.35912698412698413,0.49129847250036396,0.45032509157509154,0.5302681886345781,100
gate_mass,math,coding,11,11,0.42934981684981677,0.3194444444444444,0.43958071056368253,0.3997229853479853,0.48575663919413914,100
gate_mass,math,coding,12,12,0.3747252747252747,0.26091269841269843,0.380568093771369,0.32607028388278386,0.43109317765567756,100
gate_mass,math,coding,13,13,0.32358058608058604,0.22619047619047616,0.32810576923076906,0.2914629120879121,0.36114468864468857,100
gate_mass,math,coding,14,14,0.2837912087912088,0.20337301587301587,0.28280233539580546,0.23927815109341347,0.3282760486896049,100
gate_mass,math,coding,15,15,0.24056776556776552,0.1706349206349206,0.24075633365290774,0.20547625317570078,0.27537087912087904,100
gate_mass,math,coding,average,average,0.48882119878099933,0.35829821467351075,0.4890565578183321,0.46103972894872786,0.5087456225336134,100
gate_mass,math,reasoning,0,0,0.3293040293040293,0.2579365079365079,0.32841051875889676,0.28743131868131866,0.3655139652014652,100
gate_mass,math,reasoning,1,1,0.6202380952380951,0.4384920634920635,0.6123667582417581,0.5720432692307692,0.6518463827838826,100
gate_mass,math,reasoning,2,2,0.4318681318681318,0.3224206349206349,0.4262664835164835,0.3719539835164835,0.4739148351648351,100
gate_mass,math,reasoning,3,3,0.6663003663003663,0.47123015873015867,0.671529304029304,0.6319436813186813,0.7183653846153845,100
gate_mass,math,reasoning,4,4,0.6663919413919414,0.47123015873015867,0.6520860805860803,0.6094574175824176,0.6905162545787544,100
gate_mass,math,reasoning,5,5,0.4523809523809523,0.3214285714285714,0.4464052684093572,0.3928056318681319,0.49549450549450547,100
gate_mass,math,reasoning,6,6,0.7343406593406593,0.5525793650793651,0.7261587366514379,0.6906456043956043,0.7559993131868131,100
gate_mass,math,reasoning,7,7,0.5926578830274165,0.42322005767692045,0.5889789377289376,0.5578205128205127,0.6201488095238095,100
gate_mass,math,reasoning,8,8,0.7307692307692307,0.5416666666666666,0.7282235257954878,0.7042559523809523,0.7508985805860805,100
gate_mass,math,reasoning,9,9,0.6457417582417582,0.4990079365079365,0.6406085164835165,0.6125847069597069,0.668793498168498,100
gate_mass,math,reasoning,10,10,0.6510531135531135,0.5406746031746031,0.6464848901098901,0.6086252289377289,0.6815762362637362,100
gate_mass,math,reasoning,11,11,0.5698260073260072,0.43353174603174605,0.5598827838827838,0.5199095695970696,0.5954143772893772,100
