layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
6,6,model.layers.6.mlp,52,functional_contribution,198.22635980159606,0.16484529697987385,61.0,coding,general,0.16568111475265268,0.0008358177727788366,False,0.0008358177727788366,62.0,0.031746031746031744,0.020739256692946642,14.0,0.7936507936507936,0.16568111475265268,1.0,1.0,0.0015341204176897094,53.0,0.1746031746031746
6,6,model.layers.6.mlp,45,functional_contribution,174.3876222362484,0.02064157586901475,47.0,general,coding,0.02076062459596195,0.00011904872694719843,False,0.02076062459596195,15.0,0.7777777777777778,0.0002176975660749786,62.0,0.031746031746031744,0.00011904872694719843,57.0,0.1111111111111111,0.00045630383501394533,61.0,0.047619047619047616
7,7,model.layers.7.mlp,44,functional_contribution,1814.1101645476876,0.03538906596829836,57.0,general,coding,0.035408584398478264,1.9518430179898432e-05,False,0.035408584398478264,4.0,0.9523809523809523,0.005072167931617313,44.0,0.31746031746031744,1.9518430179898432e-05,61.0,0.047619047619047616,0.001694562646701369,56.0,0.12698412698412698
7,7,model.layers.7.mlp,51,functional_contribution,1783.4608876798243,0.0057158926025132,22.0,reasoning,coding,0.0057190993437435745,3.206741230374214e-06,False,0.004645273857449683,56.0,0.12698412698412698,7.764162784210101e-06,64.0,0.0,3.206741230374214e-06,64.0,0.0,0.0057190993437435745,42.0,0.3492063492063492
7,7,model.layers.7.mlp,55,functional_contribution,1060.1517406880257,0.03247586699011298,51.0,general,coding,0.03250652913670008,3.0662146587102705e-05,False,0.03250652913670008,8.0,0.8888888888888888,0.00853905584327114,39.0,0.3968253968253968,3.0662146587102705e-05,59.0,0.07936507936507936,0.010280285915547463,34.0,0.47619047619047616
7,7,model.layers.7.mlp,57,functional_contribution,754.8332728190405,0.014174772240258487,26.0,general,coding,0.014193575829855186,1.8803589596698398e-05,False,0.014193575829855186,36.0,0.4444444444444444,0.004573973740352566,46.0,0.2857142857142857,1.8803589596698398e-05,62.0,0.031746031746031744,0.0036587690600116975,47.0,0.2698412698412698
7,7,model.layers.7.mlp,43,functional_contribution,603.7670517555234,0.05661225737262478,62.0,general,coding,0.056706177995201903,9.392062257712639e-05,False,0.056706177995201903,1.0,1.0,0.0005226096166961387,63.0,0.015873015873015872,9.392062257712639e-05,57.0,0.1111111111111111,0.009151129438484215,38.0,0.4126984126984127
7,7,model.layers.7.mlp,53,functional_contribution,335.19372182766875,0.004858442339890938,17.0,general,coding,0.004872980141436481,1.4537801545543499e-05,False,0.004872980141436481,54.0,0.15873015873015872,0.003429371001933846,50.0,0.2222222222222222,1.4537801545543499e-05,63.0,0.015873015873015872,0.0038237927121986936,46.0,0.2857142857142857
7,7,model.layers.7.mlp,47,functional_contribution,324.0664427943492,0.020735724751079848,48.0,general,reasoning,0.020799908837327435,6.418408624758627e-05,False,0.020799908837327435,16.0,0.7619047619047619,0.0005790076577821393,62.0,0.031746031746031744,0.0013940459286760352,46.0,0.2857142857142857,6.418408624758627e-05,64.0,0.0
7,7,model.layers.7.mlp,50,functional_contribution,310.4039578103325,0.008255674939870655,17.0,general,coding,0.008282357451267382,2.6682511396727197e-05,False,0.008282357451267382,44.0,0.31746031746031744,0.0006483961178544464,61.0,0.047619047619047616,2.6682511396727197e-05,60.0,0.06349206349206349,0.001209847370344952,59.0,0.07936507936507936
7,7,model.layers.7.mlp,25,functional_contribution,185.12760221756602,0.02494362446705207,41.0,reasoning,coding,0.025079093695904848,0.00013546922885277661,False,0.0025507229207854154,59.0,0.07936507936507936,0.017891776290462878,18.0,0.7301587301587301,0.00013546922885277661,56.0,0.12698412698412698,0.025079093695904848,18.0,0.7301587301587301
7,7,model.layers.7.mlp,2,functional_contribution,177.34241896656837,0.1562763283008108,61.0,coding,general,0.15716253780752115,0.0008862095067103272,False,0.0008862095067103272,63.0,0.015873015873015872,0.02226238154652399,14.0,0.7936507936507936,0.15716253780752115,2.0,0.9841269841269841,0.005841487048915726,41.0,0.36507936507936506
8,8,model.layers.8.mlp,46,functional_contribution,6585770314.662372,0.006585770313662371,14.0,general,coding,0.006585770313662371,0.0,True,0.006585770313662371,50.0,0.2222222222222222,3.4302562941344484e-05,64.0,0.0,0.0,64.0,0.0,0.0022640132179934298,53.0,0.1746031746031746
