layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
3,3,model.layers.3.mlp,34,functional_contribution,85.21486385308344,0.02217941017116697,48.0,math,coding,0.02244277710037848,0.00026336692921151146,False,0.011522959055043124,33.0,0.49206349206349204,0.02244277710037848,12.0,0.8253968253968254,0.00026336692921151146,60.0,0.06349206349206349,0.004573658195974163,49.0,0.23809523809523808
3,3,model.layers.3.mlp,16,functional_contribution,49.29260627895194,0.010980608003842728,28.0,general,reasoning,0.011207984590066361,0.00022737658622363393,False,0.011207984590066361,35.0,0.4603174603174603,0.0014505769672825961,61.0,0.047619047619047616,0.0009929008009376546,51.0,0.20634920634920634,0.00022737658622363393,63.0,0.015873015873015872
3,3,model.layers.3.mlp,24,functional_contribution,37.81636179663078,0.03054925436534015,49.0,general,coding,0.031379028216903054,0.0008297738515629069,False,0.031379028216903054,6.0,0.9206349206349206,0.002151967606303389,54.0,0.15873015873015872,0.0008297738515629069,54.0,0.15873015873015872,0.0018132459109952677,55.0,0.14285714285714285
3,3,model.layers.3.mlp,0,functional_contribution,32.43232922393382,0.06278140836618434,47.0,reasoning,coding,0.06477875981562602,0.0019973514494416715,False,0.010586782333363338,36.0,0.4444444444444444,0.023292893897273972,11.0,0.8412698412698413,0.0019973514494416715,49.0,0.23809523809523808,0.06477875981562602,2.0,0.9841269841269841
4,4,model.layers.4.mlp,49,functional_contribution,18767028568.67939,0.01876702856767939,49.0,general,coding,0.01876702856767939,0.0,True,0.01876702856767939,15.0,0.7777777777777778,0.016480609512756376,16.0,0.7619047619047619,0.0,64.0,0.0,0.0048390208059922975,43.0,0.3333333333333333
4,4,model.layers.4.mlp,3,functional_contribution,8717948449.577873,0.008717948448577872,28.0,general,math,0.008717948448577872,0.0,True,0.008717948448577872,40.0,0.38095238095238093,0.0,63.0,0.015873015873015872,0.0026775471544952974,35.0,0.4603174603174603,0.0024830156214234052,50.0,0.2222222222222222
4,4,model.layers.4.mlp,0,functional_contribution,3907929891.3312755,0.003907929890331275,16.0,reasoning,math,0.003907929890331275,0.0,True,0.0005160801786333218,61.0,0.047619047619047616,0.0,63.0,0.015873015873015872,9.887192343217096e-05,62.0,0.031746031746031744,0.003907929890331275,47.0,0.2698412698412698
4,4,model.layers.4.mlp,54,functional_contribution,1310972063.5826213,0.0013109720625826213,6.0,reasoning,math,0.0013109720625826213,0.0,True,0.0005309046900601048,60.0,0.06349206349206349,0.0,63.0,0.015873015873015872,0.0003518247917265143,58.0,0.09523809523809523,0.0013109720625826213,57.0,0.1111111111111111
4,4,model.layers.4.mlp,19,functional_contribution,422.61406566401644,0.07021275726622243,59.0,coding,general,0.0703792905073135,0.0001665332410910617,False,0.0001665332410910617,64.0,0.0,0.002962982689540315,50.0,0.2222222222222222,0.0703792905073135,5.0,0.9365079365079365,0.00045714978090080437,62.0,0.031746031746031744
4,4,model.layers.4.mlp,55,functional_contribution,312.181230636838,0.06472347982457002,57.0,coding,general,0.06493147270184264,0.0002079928772726139,False,0.0002079928772726139,63.0,0.015873015873015872,0.0006595116567045148,60.0,0.06349206349206349,0.06493147270184264,6.0,0.9206349206349206,0.0003443129436781534,63.0,0.015873015873015872
4,4,model.layers.4.mlp,40,functional_contribution,182.79713614377084,0.015750223465566298,45.0,math,coding,0.01583685972187846,8.663625631216431e-05,False,0.011758764566656754,30.0,0.5396825396825397,0.01583685972187846,18.0,0.7301587301587301,8.663625631216431e-05,63.0,0.015873015873015872,0.0018971371431163954,54.0,0.15873015873015872
4,4,model.layers.4.mlp,46,functional_contribution,119.40404135919991,0.05314185336655079,53.0,general,coding,0.05359067126700515,0.0004488179004543553,False,0.05359067126700515,3.0,0.9682539682539683,0.007572824336992018,43.0,0.3333333333333333,0.0004488179004543553,56.0,0.12698412698412698,0.05047607717289449,3.0,0.9682539682539683
4,4,model.layers.4.mlp,31,functional_contribution,90.50194825081785,0.03637520477256686,50.0,reasoning,coding,0.036781622793559295,0.0004064180209924371,False,0.005095017805852239,52.0,0.19047619047619047,0.010726826875978854,31.0,0.5238095238095238,0.0004064180209924371,57.0,0.1111111111111111,0.036781622793559295,7.0,0.9047619047619048
4,4,model.layers.4.mlp,32,functional_contribution,83.88177815355725,0.05352403262092078,57.0,general,coding,0.05416982031672617,0.000645787695805387,False,0.05416982031672617,2.0,0.9841269841269841,0.0007656122975575104,59.0,0.07936507936507936,0.000645787695805387,54.0,0.15873015873015872,0.0019595519009472148,53.0,0.1746031746031746
5,5,model.layers.5.mlp,56,functional_contribution,55523200949.89063,0.055523200948890634,58.5,reasoning,coding,0.055523200948890634,0.0,True,0.015175842342786258,31.0,0.5238095238095238,0.015246444739537904,21.0,0.6825396825396826,0.0,61.5,0.03968253968253968,0.055523200948890634,3.0,0.9682539682539683
5,5,model.layers.5.mlp,25,functional_contribution,45221613108.13447,0.04522161310713447,61.5,general,math,0.04522161310713447,0.0,True,0.04522161310713447,2.0,0.9841269841269841,0.0,63.5,0.007936507936507936,0.0013610713418802628,42.0,0.3492063492063492,0.017625060536786835,20.0,0.6984126984126984
5,5,model.layers.5.mlp,63,functional_contribution,30840911035.25419,0.03084091103425419,56.0,general,reasoning,0.03084091103425419,0.0,True,0.03084091103425419,8.0,0.8888888888888888,0.0025556162520320885,53.0,0.1746031746031746,0.0007429199475434912,51.0,0.20634920634920634,0.0,64.0,0.0
