domain,layer,layer_ordinal,layer_name,expert_id,routing_frequency,routing_rank,gate_mass,gate_rank,functional_contribution,functional_rank,normalized_routing,normalized_gate,normalized_contribution
general,0,0,model.layers.0.mlp,36,0.00933609958506224,50.5,0.00498538195344917,39.0,0.0036586394139345255,33.0,0.00933609958506224,0.012980675707309996,0.013701418921961408
general,0,0,model.layers.0.mlp,37,0.011151452282157677,41.0,0.006199247114885892,27.0,0.003999834671554724,27.0,0.011151452282157677,0.016141274064695663,0.014979177845411452
general,0,0,model.layers.0.mlp,38,0.013744813278008298,31.5,0.007559748606068464,12.0,0.0060247856180697555,8.0,0.013744813278008298,0.019683676396403525,0.022562516369824245
general,0,0,model.layers.0.mlp,39,0.012966804979253113,35.5,0.0031839584413900415,51.0,0.0010960612106001722,57.0,0.012966804979253113,0.008290223774056454,0.0041046936064123105
general,0,0,model.layers.0.mlp,40,0.012188796680497925,38.0,0.004815445896006224,41.0,0.0037684696900399392,32.0,0.012188796680497925,0.012538205125668899,0.014112727731871336
general,0,0,model.layers.0.mlp,41,0.03812240663900415,2.0,0.01849061324883299,2.0,0.02475132833377949,2.0,0.03812240663900415,0.048144887684349005,0.09269246843088726
general,0,0,model.layers.0.mlp,42,0.013744813278008298,31.5,0.0052229378727956435,37.0,0.0031632804466388284,36.0,0.013744813278008298,0.013599211334104855,0.011846324729891354
general,0,0,model.layers.0.mlp,43,0.01037344398340249,44.5,0.002510039143542531,57.0,0.000796231526216778,59.0,0.01037344398340249,0.006535508099321787,0.0029818466553490227
general,0,0,model.layers.0.mlp,44,0.01841286307053942,17.0,0.008377518396654564,9.0,0.004908592219916617,15.0,0.01841286307053942,0.021812942429367915,0.018382428742774612
general,0,0,model.layers.0.mlp,45,0.015819502074688796,22.5,0.007525052272432573,15.0,0.004978228669567227,14.0,0.015819502074688796,0.01959333590506995,0.018643213712527897
general,0,0,model.layers.0.mlp,46,0.021784232365145227,10.0,0.0075536704162344395,13.0,0.00337130242487207,35.0,0.021784232365145227,0.01966785032492903,0.012625356480845914
general,0,0,model.layers.0.mlp,47,0.00933609958506224,50.5,0.004236245056405602,46.0,0.002477566143536469,44.0,0.00933609958506224,0.01103011239807845,0.009278359466137054
general,0,0,model.layers.0.mlp,48,0.014522821576763486,29.0,0.005562809987681536,34.0,0.003865558545866448,29.0,0.014522821576763486,0.01448415249738705,0.01447632056948917
general,0,0,model.layers.0.mlp,49,0.011670124481327801,40.0,0.004732377301607884,42.0,0.0024374426956987973,46.0,0.011670124481327801,0.01232191548218413,0.009128099190329716
general,0,0,model.layers.0.mlp,50,0.011929460580912862,39.0,0.005623845143931536,33.0,0.0035181737725170814,34.0,0.011929460580912862,0.014643072631776773,0.01317538222376362
general,0,0,model.layers.0.mlp,51,0.0254149377593361,7.0,0.008995467696447096,8.0,0.006582558031398726,6.0,0.0254149377593361,0.02342192636260827,0.024651345749682446
general,0,0,model.layers.0.mlp,52,0.0025933609958506223,63.0,0.0005462773113329876,63.0,0.00031073512200312497,62.0,0.0025933609958506223,0.0014223681737702647,0.0011636872614765406
general,0,0,model.layers.0.mlp,53,0.013485477178423237,34.0,0.006373488556794606,25.0,0.0030403029931036765,39.0,0.013485477178423237,0.01659495478029786,0.011385780407752448
general,0,0,model.layers.0.mlp,54,0.017894190871369293,18.0,0.007747919233013485,11.0,0.00392640029617365,28.0,0.017894190871369293,0.020173625192468108,0.014704169836549864
general,0,0,model.layers.0.mlp,55,0.010632780082987552,42.0,0.004411246272043569,45.0,0.002114479348867266,49.0,0.010632780082987552,0.011485771372614962,0.007918617847477511
general,0,0,model.layers.0.mlp,56,0.008298755186721992,53.0,0.003851039775674274,49.0,0.0023424313461632156,47.0,0.008298755186721992,0.010027135118382312,0.008772286508333825
general,0,0,model.layers.0.mlp,57,0.01711618257261411,20.0,0.005513931211099585,35.0,0.005903455540846987,9.0,0.01711618257261411,0.014356884505946316,0.02210814138836759
general,0,0,model.layers.0.mlp,58,0.01945020746887967,13.0,0.0061111133622925315,29.0,0.005640331222926927,12.0,0.01945020746887967,0.01591179602831548,0.021122754171839175
general,0,0,model.layers.0.mlp,59,0.017634854771784232,19.0,0.008147560214600622,10.0,0.004699029553975307,17.0,0.017634854771784232,0.021214189391916174,0.0175976271945463
general,0,0,model.layers.0.mlp,60,0.016856846473029045,21.0,0.0066338376880186725,24.0,0.004279105464205207,22.0,0.016856846473029045,0.017272838175122075,0.016025032790339618
general,0,0,model.layers.0.mlp,61,0.020487551867219917,12.0,0.005758831609828838,30.0,0.004102953427560102,24.0,0.020487551867219917,0.014994543302439522,0.015365352353169734
general,0,0,model.layers.0.mlp,62,0.01037344398340249,44.5,0.00452622536307054,44.0,0.002759103798520021,41.0,0.01037344398340249,0.01178514789134083,0.010332703695454788
general,0,0,model.layers.0.mlp,63,0.0033713692946058093,62.0,0.0006883549987033196,62.0,0.00021869858873706637,63.0,0.0033713692946058093,0.0017923025944865923,0.0008190151154321768
