source,method,method_label,regime,budget_fraction,budget_bytes,used_protection_bytes,protected_expert_count,effective_bits_per_weight,coverage_general,coverage_math,coverage_coding,coverage_reasoning,coverage_min,coverage_mean,predicted_max_residual_risk,allocation_sha256,file
stage2b_frozen,random_seed1001,Random (seed 1001),3to8,0.1,402653184,401080320,102,3.623046875,0.09066929572864754,0.06586383412679671,0.08821370829242932,0.1008993150069237,0.06586383412679671,0.08641153828869932,,553ac0e2715d8de3bcbcfc9c92d8d39f694e1d47f3ebd7d9d81841ca74543623,random_seed1001_3to8_budget10.json
stage2b_frozen,random_seed1002,Random (seed 1002),3to8,0.1,402653184,401080320,102,3.623046875,0.0994448320720592,0.1389353099031428,0.11957700286027949,0.05836236636924215,0.05836236636924215,0.1040798778011809,,4b93b7c1a23f52781a2c1aeb9d15ecf2a488114d7e810e878d940b420c51ced4,random_seed1002_3to8_budget10.json
stage2b_frozen,random_seed1003,Random (seed 1003),3to8,0.1,402653184,401080320,102,3.623046875,0.0957656616379711,0.0829034095960595,0.11188010722588342,0.09026918701048761,0.0829034095960595,0.0952045913676004,,8570149dda699c19a7a1f98f79aa0cea8f21f16910b6595777d3f6b2435c7c44,random_seed1003_3to8_budget10.json
stage2b_frozen,random_seed1004,Random (seed 1004),3to8,0.1,402653184,401080320,102,3.623046875,0.08747726210365858,0.07137422231729557,0.1081903424503106,0.0516853317281744,0.0516853317281744,0.0796817896498598,,3183c88ccbed6d4039161fba2017ebadad8d859ae1002ae80966fcc9a55ba359,random_seed1004_3to8_budget10.json
stage2b_frozen,random_seed1005,Random (seed 1005),3to8,0.1,402653184,401080320,102,3.623046875,0.06201626097107869,0.08340535741376266,0.060443895105193775,0.15434386195759373,0.060443895105193775,0.09005234386190722,,ce95b8da06558a1ba3ee1dd787a0b228c660af7b99f79af337b392973a55e42d,random_seed1005_3to8_budget10.json
stage2b_frozen,robust_functional,Robust-Functional,3to8,0.2,805306368,802160640,204,4.12109375,0.5825781651679067,0.5872040306633434,0.5858990281811531,0.5862638748740006,0.5825781651679067,0.585486274721601,,855e5b643d2566c1c8debe59ffc4918c6771757971fc29f2e7bc902455bdf857,robust_functional_3to8_budget20.json
stage2b_frozen,robust_routing,Robust-Routing,3to8,0.2,805306368,802160640,204,4.12109375,0.5115506724456187,0.5460106902322726,0.5874687668249429,0.5560412028615942,0.5115506724456187,0.550267833091107,,d7974657d5b44b13145d53856111621f94d56dc4ed9daaa3f495ca214978b760,robust_routing_3to8_budget20.json
stage2b_frozen,average_specialization,Average-Specialization,3to8,0.2,805306368,802160640,204,4.12109375,0.4316455309381456,0.6171209063717683,0.7516117904820294,0.6049922837140616,0.4316455309381456,0.6013426278765013,,9d74485611855930ccf150deba725e2239f46c28051bb2179a9e5e67e1621dec,average_specialization_3to8_budget20.json
stage2b_frozen,global_importance,Global-Importance,3to8,0.2,805306368,802160640,204,4.12109375,0.09572000152871439,0.35558235277764993,0.8083845276118692,0.4705457421480606,0.09572000152871439,0.4325581560165735,,5acce5a727036e8b25b7a610159f7711023f65dd7b4b1be50351293474f84655,global_importance_3to8_budget20.json
stage2b_frozen,general_only,General-Only,3to8,0.2,805306368,802160640,204,4.12109375,0.638584537835638,0.17055977646612286,0.08364851057342108,0.10668577774937582,0.08364851057342108,0.24986965065613942,,f93cd222ed3045d5fd23090eb20c07c72ee7a16d10eae7cb63dc0eb2f9fb7181,general_only_3to8_budget20.json
stage2b_frozen,math_only,Math-Only,3to8,0.2,805306368,802160640,204,4.12109375,0.02830173848990511,0.7615981973538104,0.18631175790896626,0.1791907008703403,0.02830173848990511,0.2888505986557555,,b4ac0185241ab9783c6f1c5dd4e2f2a4b7d01fb8ca57728724b2a528ac6814bb,math_only_3to8_budget20.json
stage2b_frozen,coding_only,Coding-Only,3to8,0.2,805306368,802160640,204,4.12109375,0.014328007051402362,0.24068520624024536,0.9885541719914118,0.1637520866860201,0.014328007051402362,0.3518298679922699,,41c37eb3161f291f864224e08fcb277ea3f2524c105b49c9b91494961bdc2561,coding_only_3to8_budget20.json
stage2b_frozen,reasoning_only,Reasoning-Only,3to8,0.2,805306368,802160640,204,4.12109375,0.014200597784072004,0.2020950430422889,0.1669570604238735,0.747976678500593,0.014200597784072004,0.2828073449377069,,30fdb89705db0755f3c17b674b401e11c192c790df4eec73eb871967725e872a,reasoning_only_3to8_budget20.json
stage2b_frozen,random_seed1001,Random (seed 1001),3to8,0.2,805306368,802160640,204,4.12109375,0.17153437635549945,0.15842227545395457,0.18669581194281504,0.19420157285921907,0.15842227545395457,0.17771350915287204,,93d174375445978fb7ab86b7ba16db3cd832f06d277d3990ceafb5386a5ab181,random_seed1001_3to8_budget20.json
stage2b_frozen,random_seed1002,Random (seed 1002),3to8,0.2,805306368,802160640,204,4.12109375,0.1840066888166512,0.25666414014730043,0.21935728323073594,0.1460757264486451,0.1460757264486451,0.20152595966083317,,a92a9c196d2ad21a6860a26080b9b30d37dc984993e2c5488f8f8ee1dd970e68,random_seed1002_3to8_budget20.json
stage2b_frozen,random_seed1003,Random (seed 1003),3to8,0.2,805306368,802160640,204,4.12109375,0.19873250789269375,0.21000504593939426,0.2170988312646762,0.2342405673191463,0.19873250789269375,0.21501923810397763,,949adb6f4d5aea1f32d32a6c8b05d7ae71d4f4945b15d21dddcb2cd52b28e799,random_seed1003_3to8_budget20.json
stage2b_frozen,random_seed1004,Random (seed 1004),3to8,0.2,805306368,802160640,204,4.12109375,0.21390150364874655,0.1938053956660795,0.2143171059250764,0.17513755133935624,0.17513755133935624,0.19929038914481467,,451be979d5d815affe06c5622a77943c470e5ae30ba967184dd919b09b54348f,random_seed1004_3to8_budget20.json
stage2b_frozen,random_seed1005,Random (seed 1005),3to8,0.2,805306368,802160640,204,4.12109375,0.18747118300955656,0.22096256555842692,0.1961439619574488,0.2707738852354691,0.18747118300955656,0.21883789894022534,,1b45c85d3552c4cb65ca56f9aec0f9dc54ac5e687122411b86cbd9a670baadc2,random_seed1005_3to8_budget20.json
stage2b_frozen,robust_functional,Robust-Functional,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.7200118245633095,0.7203755865655739,0.719617406754772,0.7196257129000131,0.719617406754772,0.7199076326959171,,edfc53a397aaf23ad8493a1c7cc808c030bd1921e0920a13e16c37569192b825,robust_functional_3to8_budget30.json
stage2b_frozen,robust_routing,Robust-Routing,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.6394350492540387,0.6490438929368748,0.7338128785117275,0.6673975215872892,0.6394350492540387,0.6724223355724825,,a1814e4755b31b0b0831ffcf70376129f1ddf193b948b6542b596c3a222b7838,robust_routing_3to8_budget30.json
stage2b_frozen,average_specialization,Average-Specialization,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.6534314688931833,0.730388918941125,0.8509715837169156,0.6811360310411921,0.6534314688931833,0.728982000648104,,e85b0b8c9cbe8651c6e89be24441e77f6bd6ec42b378ca5653c94ac03e12e8a1,average_specialization_3to8_budget30.json
stage2b_frozen,global_importance,Global-Importance,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.20270578741682505,0.512207832496625,0.856804274704831,0.6055742305374933,0.20270578741682505,0.5443230312889435,,8a4272fc8b3210372d6119952522b3cb2576cdab077a3bc115b6268a6516fffd,global_importance_3to8_budget30.json
stage2b_frozen,general_only,General-Only,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.7654279109057442,0.296916462149576,0.11768961917014024,0.17555266853214777,0.11768961917014024,0.3388966651894021,,71ea63439d60505a8ff276aa7f3c84f6abe00c4cc26dacaa670013a734e44061,general_only_3to8_budget30.json
stage2b_frozen,math_only,Math-Only,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.05352595367165932,0.8708424984163271,0.22540011164676593,0.3347089497260248,0.05352595367165932,0.37111937836519426,,ad4565b2f251a6cfdbfd0a2bbe7eee66cd76f03d11a1be844d890c5edcec69ef,math_only_3to8_budget30.json
stage2b_frozen,coding_only,Coding-Only,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.07784457460015923,0.2952930353024292,0.9957536819341702,0.3357233452074235,0.07784457460015923,0.42615365926104554,,9484970e2a2202fc28af21b8d0ba3eb5d7b6b08f9fbaef8cab5613c6b8ec1a8e,coding_only_3to8_budget30.json
stage2b_frozen,reasoning_only,Reasoning-Only,3to8,0.3,1207959552,1207173120,307,4.6240234375,0.024601807264154552,0.4377151062479681,0.2090121569575684,0.840675066454243,0.024601807264154552,0.3780010342309835,,f7dd2ef00c21672a70a2bb3cfbcc63e952bbb1f1627d5cce7f58a3329c53b941,reasoning_only_3to8_budget30.json
stage2b_frozen,random_seed1001,Random (seed 1001),3to8,0.3,1207959552,1207173120,307,4.6240234375,0.31114044186706635,0.25261971935725874,0.3265832596243446,0.2505349717865938,0.2505349717865938,0.2852195981588158,,5dbc56fa5eedf613c8216e4f93f9fc69b424624e08157411c56c1d1de34105b3,random_seed1001_3to8_budget30.json
stage2b_frozen,random_seed1002,Random (seed 1002),3to8,0.3,1207959552,1207173120,307,4.6240234375,0.3277844673884111,0.33318792458418534,0.3540847193245515,0.3027953480318731,0.3027953480318731,0.32946311483225527,,2bcde7f88d1a769c2b04041cc72c024a6c1b94046fd303a466ccd04d4546f60a,random_seed1002_3to8_budget30.json
stage2b_frozen,random_seed1003,Random (seed 1003),3to8,0.3,1207959552,1207173120,307,4.6240234375,0.3285907965932911,0.30462487964258816,0.3010746826537062,0.33843860621958716,0.3010746826537062,0.31818224127729317,,020e33127f59fc56d02b0f64684c865d8179072a6462455b33588f3910f07536,random_seed1003_3to8_budget30.json
stage2b_frozen,random_seed1004,Random (seed 1004),3to8,0.3,1207959552,1207173120,307,4.6240234375,0.3005547737565689,0.2704655611478623,0.3521216705751365,0.2623833078212518,0.2623833078212518,0.29638132832520486,,2f4f3473f49dff8ed3fd64096e6cf6639117e3ac8e18ed4e27e3a8bf35d0e73d,random_seed1004_3to8_budget30.json
stage2b_frozen,random_seed1005,Random (seed 1005),3to8,0.3,1207959552,1207173120,307,4.6240234375,0.278243456403808,0.3217554117442791,0.325921369901473,0.36766826290675714,0.278243456403808,0.32339712523907926,,8e2a2093fedbfbf9eec7297776aa44b58e766a069679f24461c094d60082ff31,random_seed1005_3to8_budget30.json
