metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
gate_mass,general,coding,12,12,-0.03440973454591907,-0.018357728175903937,-0.04761430764256367,-0.1758633913049205,0.06632344693024869,100
gate_mass,general,coding,13,13,-0.1851190476190476,-0.1220238095238095,-0.18965613553113553,-0.2912248168498168,-0.09131753663003664,100
gate_mass,general,coding,14,14,-0.1911172161172161,-0.13194444444444442,-0.18615260381446375,-0.2687989379620909,-0.12252174908424912,100
gate_mass,general,coding,15,15,-0.2234432234432234,-0.15376984126984128,-0.21216734714486798,-0.29357142857142854,-0.13378968658861656,100
gate_mass,general,coding,average,average,-0.03634664023252694,-0.02266122739333897,-0.030980852379677265,-0.11513543650384457,0.046096582100636156,100
gate_mass,general,reasoning,0,0,0.040430402930402926,0.0248015873015873,0.0466959757381382,-0.04509844322344322,0.11587568681318679,100
gate_mass,general,reasoning,1,1,0.475,0.3343253968253968,0.4757980769230768,0.4382303113553113,0.5221989468864467,100
gate_mass,general,reasoning,2,2,0.2924450549450549,0.2063492063492063,0.2875247252747253,0.22183836996336997,0.3578731684981684,100
gate_mass,general,reasoning,3,3,0.1913461538461538,0.14285714285714285,0.18633475356044635,0.10922390109890108,0.2546531593406593,100
gate_mass,general,reasoning,4,4,-0.0011904761904761904,-0.007936507936507936,0.00563622394742971,-0.10219894688644685,0.10768543956043942,100
gate_mass,general,reasoning,5,5,0.03379120879120879,0.015873015873015872,0.04588324175824174,-0.060338827838827803,0.15767742673992666,100
gate_mass,general,reasoning,6,6,0.2157967032967033,0.15575396825396826,0.22829924644256214,0.16426739926739925,0.33592147435897435,100
gate_mass,general,reasoning,7,7,0.11684981684981684,0.07142857142857142,0.1217252747252747,0.028321886446886442,0.22329784798534796,100
gate_mass,general,reasoning,8,8,0.24294871794871792,0.1954365079365079,0.25075918438674066,0.1550618131868132,0.3425847069597069,100
gate_mass,general,reasoning,9,9,0.1527930402930403,0.10317460317460315,0.15264652014652014,0.07478250915750916,0.23277930402930389,100
gate_mass,general,reasoning,10,10,-0.02435897435897436,-0.016865079365079364,-0.013257783610234285,-0.07720695970695969,0.05861721611721611,100
gate_mass,general,reasoning,11,11,0.2669413919413919,0.19642857142857142,0.26436446886446885,0.19445741758241755,0.334937042124542,100
gate_mass,general,reasoning,12,12,0.1152014652014652,0.10515873015873016,0.12862728937728937,0.00042467948717948807,0.24705700549450543,100
gate_mass,general,reasoning,13,13,0.27847985347985343,0.18353174603174602,0.2725096153846154,0.1852003205128205,0.36134844322344306,100
gate_mass,general,reasoning,14,14,0.08717948717948718,0.04861111111111111,0.09458608058608055,0.01837912087912088,0.17482028388278384,100
gate_mass,general,reasoning,15,15,0.23809523809523805,0.17956349206349206,0.24131869856268448,0.1545741758241758,0.33521634615384593,100
gate_mass,general,reasoning,average,average,0.17010931776556776,0.12115575396825395,0.17434072450425375,0.10843120421245422,0.2476865127060439,100
gate_mass,math,coding,0,0,0.30114468864468863,0.2093253968253968,0.29641300366300366,0.25070970695970696,0.3490853937728937,100
gate_mass,math,coding,1,1,0.3578296703296703,0.25,0.3663265538901517,0.32652586996336996,0.41394917582417573,100
gate_mass,math,coding,2,2,0.21657509157509156,0.1746031746031746,0.21820558608058602,0.16054029304029302,0.26184180402930396,100
gate_mass,math,coding,3,3,0.27390109890109887,0.1845238095238095,0.26781135531135525,0.210330815018315,0.31326236263736257,100
gate_mass,math,coding,4,4,0.34500915750915745,0.24007936507936506,0.34639866183468726,0.3106879578754579,0.37914949633699624,100
gate_mass,math,coding,5,5,0.27339743589743587,0.19742063492063494,0.26395757011584675,0.2295966134401156,0.3040019524686452,100
gate_mass,math,coding,6,6,0.5345986103671032,0.3934507687430222,0.536832674000014,0.5022911205814496,0.5775785202430203,100
gate_mass,math,coding,7,7,0.4907051282051281,0.33730158730158727,0.4975657463842185,0.4542696886446886,0.5348855694660938,100
gate_mass,math,coding,8,8,0.4429995764893772,0.3210121656705364,0.4511278579407265,0.40707956763613456,0.4865365141768478,100
gate_mass,math,coding,9,9,0.21978021978021978,0.17658730158730157,0.22461210227175013,0.17826007326007326,0.270124771062271,100
gate_mass,math,coding,10,10,0.27266483516483514,0.18948412698412698,0.26985537273880866,0.20099816849816848,0.3198981435678736,100
gate_mass,math,coding,11,11,0.2000915750915751,0.14781746031746032,0.2028358009842646,0.14508356227106226,0.24739812271062261,100
gate_mass,math,coding,12,12,0.11572934672629469,0.0987348082974293,0.12627389147096177,0.07239780675619423,0.17339299405692427,100
gate_mass,math,coding,13,13,0.05283882783882783,0.04861111111111111,0.053830586080586065,0.009702380952380962,0.08867902930402928,100
gate_mass,math,coding,14,14,-0.005311355311355311,-0.0029761904761904765,-0.0055508491869875765,-0.060431043857423275,0.04592128765288515,100
gate_mass,math,coding,15,15,-0.021794871794871794,-0.027777777777777776,-0.016178259199341752,-0.06272931994043492,0.03266140109890107,100
gate_mass,math,coding,average,average,0.25438493971339227,0.18363735891943675,0.25626985339878944,0.21865023135275757,0.2869547465590925,100
gate_mass,math,reasoning,0,0,0.44592490842490834,0.3134920634920635,0.4491405677655676,0.4049885531135531,0.5091552197802197,100
gate_mass,math,reasoning,1,1,0.7556776556776557,0.5555555555555555,0.751241611296906,0.7151395402660422,0.7884615384615383,100
